date,pct_respiratory,pm25,no2,ozone,temperature,humidity,pm25_lag14,no2_lag12,ozone_lag13,month,day_of_week,is_weekend,season_num,month_sin,month_cos
2025-04-27,11.99,5.3567088940860215,3.5885536736292427,0.0366020736842105,58.460810799212595,57.619576896000005,6.60155697564276,6.60838909390863,0.0422037815789473,4,6,1,1,0.8660254037844387,-0.49999999999999983
2025-04-28,11.11,6.020663842685852,5.8540655155440415,0.038292924759405,60.5699179921466,56.058960611702126,6.904575024390244,6.052126672588833,0.0387918108581436,4,0,0,1,0.8660254037844387,-0.49999999999999983
2025-04-29,11.04,6.4717700359249335,6.04375557622739,0.0371501850877193,62.11853457984294,57.23954371276596,6.044746096398305,6.100018218829516,0.0407388293963254,4,1,0,1,0.8660254037844387,-0.49999999999999983
2025-04-30,10.84,5.900697973441734,5.757048581395349,0.0357176079447323,60.65093568947368,59.81034693066667,6.08257351206815,5.808056943877552,0.0418498372703412,4,2,0,1,0.8660254037844387,-0.49999999999999983
2025-05-01,10.59,6.4409609856823264,6.26943952685422,0.0380954551724137,61.10670326240209,59.11809853926702,7.274276832189973,4.796360627249357,0.0418397187772925,5,3,0,1,0.49999999999999994,-0.8660254037844387
2025-05-02,10.3,6.599480635927506,6.322508012886598,0.0376672157031924,61.66528736197916,59.00258381201044,8.904176774432118,4.329262816062176,0.0372165344978165,5,4,0,1,0.49999999999999994,-0.8660254037844387
2025-05-03,10.84,5.509956571888412,4.733064185863874,0.0358162160760587,60.896423739243815,60.02644226631854,8.786154700662252,6.758236498721228,0.037868801051709,5,5,1,1,0.49999999999999994,-0.8660254037844387
2025-05-04,11.59,4.693528551657857,4.122028104712042,0.0343369852558542,59.62373457627118,63.61165598694517,6.3405931566455696,7.276118005089058,0.0379136722319859,5,6,1,1,0.49999999999999994,-0.8660254037844387
2025-05-05,10.94,5.1745589453669,5.657856700258398,0.0342669396551724,58.08968231901042,68.09360121354167,5.91432569883351,7.32928536061381,0.0397041843722563,5,0,0,1,0.49999999999999994,-0.8660254037844387
2025-05-06,10.72,5.718334893390192,6.1915727493540045,0.0343101119724375,58.3252422946545,68.52002580678851,6.552381529078014,7.348879176923077,0.0400335854513584,5,1,0,1,0.49999999999999994,-0.8660254037844387
