date,temperature,temp_n_stations
2024-12-19,41.903824198573126,841
2024-12-20,39.865506487514864,841
2024-12-21,37.97727002147971,838
2024-12-22,39.16103567661098,838
2024-12-23,42.89272373690476,840
2024-12-24,43.13832550238095,840
2024-12-25,41.76951272076372,838
2024-12-26,43.19904817619048,840
2024-12-27,45.104420828367104,839
2024-12-28,48.020366996415774,837
2024-12-29,47.43504523775388,837
2024-12-30,45.58866996778043,838
2024-12-31,40.81500451555024,836
2025-01-01,37.543613635999996,750
2025-01-02,38.921625603195736,751
2025-01-03,39.042507125166445,751
2025-01-04,36.856226113333335,750
2025-01-05,35.9068518482024,751
2025-01-06,32.93135469680851,752
2025-01-07,31.881376134666667,750
2025-01-08,31.074132973333334,750
2025-01-09,32.00148345406125,751
2025-01-10,33.52390547473404,752
2025-01-11,35.65624947669774,751
2025-01-12,34.90057041544607,751
2025-01-13,32.79497954133333,750
2025-01-14,31.923291873333337,750
2025-01-15,33.55845160133333,750
2025-01-16,36.791939427430094,751
2025-01-17,38.4776332629482,753
2025-01-18,34.00593602122016,754
2025-01-19,26.724023685676393,754
2025-01-20,21.809399026525195,754
2025-01-21,22.882401694960212,754
2025-01-22,27.35036769107856,751
2025-01-23,30.550135949602122,754
2025-01-24,32.29222270822281,754
2025-01-25,33.53051112068965,754
2025-01-26,34.50232823771581,753
2025-01-27,35.40913867506631,754
2025-01-28,37.49624087698413,756
2025-01-29,39.469603288563825,752
2025-01-30,39.6234783355526,751
2025-01-31,41.76697300930851,752
2025-02-01,42.17704588227513,756
2025-02-02,45.07124515915119,754
2025-02-03,47.966392052840156,757
2025-02-04,45.01046894993413,759
2025-02-05,42.39543320184697,758
2025-02-06,43.56365482717678,758
2025-02-07,43.844135439894316,757
2025-02-08,40.73237772751323,756
2025-02-09,37.54591672486772,756
2025-02-10,34.446793854881264,758
2025-02-11,32.46972207926024,757
2025-02-12,30.852334890645583,759
2025-02-13,32.12470890450928,754
2025-02-14,36.50700552047556,757
2025-02-15,38.11034798013245,755
2025-02-16,35.711934118037135,754
2025-02-17,33.84424189006622,755
2025-02-18,32.13453420712401,758
2025-02-19,28.942255380263155,760
2025-02-20,30.355650631233594,762
2025-02-21,33.95522316535433,762
2025-02-22,37.63993893412385,759
2025-02-23,44.098263393139845,758
2025-02-24,49.27824510671937,759
2025-02-25,50.4516647654809,759
2025-02-26,49.243334028871395,762
2025-02-27,49.21219759264126,761
2025-02-28,49.53244354986876,762
2025-03-01,47.13169810602094,764
2025-03-02,43.64510147043364,761
2025-03-03,44.989285334645665,762
2025-03-04,47.04351121100917,763
2025-03-05,45.67838519371728,764
2025-03-06,43.09768229388816,769
2025-03-07,43.32920009114583,768
2025-03-08,43.25821748955614,766
2025-03-09,46.11394118252934,767
2025-03-10,50.328709070404166,767
2025-03-11,51.24883612239583,768
2025-03-12,51.15158929947916,768
2025-03-13,50.61683287890625,768
2025-03-14,49.27536160104302,767
2025-03-15,48.24853372834646,762
2025-03-16,48.86788442388451,762
2025-03-17,50.8105172007874,762
2025-03-18,49.60460383159269,766
2025-03-19,48.352773015625,768
2025-03-20,46.12540924479166,768
2025-03-21,48.292557061277705,767
2025-03-22,50.93830497229551,758
2025-03-23,51.245288600790516,759
2025-03-24,54.7320392290576,764
2025-03-25,56.46649485006518,767
2025-03-26,55.62273776692709,768
2025-03-27,56.19112603120936,769
2025-03-28,56.48761555006502,769
2025-03-29,54.44574882790091,767
2025-03-30,52.63607672774869,764
2025-03-31,51.46936212026144,765
2025-04-01,49.008381146052635,760
2025-04-02,50.24066640735874,761
2025-04-03,51.412689683311434,761
2025-04-04,51.409205312252965,759
2025-04-05,50.07646435046113,759
2025-04-06,49.58438510540184,759
2025-04-07,50.45623309486166,759
2025-04-08,51.43959668906456,759
2025-04-09,54.92308855190539,761
2025-04-10,57.278419718586385,764
2025-04-11,58.42237919764398,764
2025-04-12,57.635987054973825,764
2025-04-13,57.80342975,764
2025-04-14,58.558616231675394,764
2025-04-15,57.45937355176933,763
2025-04-16,57.25854588089005,764
2025-04-17,55.664289384313726,765
2025-04-18,55.698037585620916,765
2025-04-19,56.336442959477125,765
2025-04-20,57.66741112026144,765
2025-04-21,58.51848956544502,764
2025-04-22,60.32712963006536,765
2025-04-23,60.74697033986928,765
2025-04-24,60.32721906405229,765
2025-04-25,59.88572206405229,765
2025-04-26,58.85608070904325,763
2025-04-27,58.460810799212595,762
2025-04-28,60.5699179921466,764
2025-04-29,62.11853457984294,764
2025-04-30,60.650935689473684,760
2025-05-01,61.10670326240209,766
2025-05-02,61.66528736197916,768
2025-05-03,60.896423739243815,767
2025-05-04,59.62373457627118,767
2025-05-05,58.08968231901042,768
2025-05-06,58.3252422946545,767
2025-05-07,61.029981140808346,767
2025-05-08,63.45114441851369,767
2025-05-09,64.25519707431552,767
2025-05-10,66.08597489178618,767
2025-05-11,66.4308963637549,767
2025-05-12,66.54036102349869,766
2025-05-13,64.73106617885118,766
2025-05-14,63.89817476078431,765
2025-05-15,65.18807705483029,766
2025-05-16,66.46345792015707,764
2025-05-17,64.83322314210527,760
2025-05-18,62.794622383399215,759
2025-05-19,61.86968580865006,763
2025-05-20,62.71735290909091,759
2025-05-21,63.42390839973788,763
2025-05-22,64.40018438481675,764
2025-05-23,64.85593454237289,767
2025-05-24,65.19945134550196,767
2025-05-25,65.16202935509138,766
2025-05-26,65.09417877806789,766
2025-05-27,66.37001545691906,766
2025-05-28,66.43906427308193,769
2025-05-29,67.83570199609375,768
2025-05-30,70.19811460574412,766
2025-05-31,70.02989184031414,764
2025-06-01,69.445600780027,741
2025-06-02,68.27600631359354,743
2025-06-03,68.13251338575269,744
2025-06-04,68.34748618120805,745
2025-06-05,69.50420678120805,745
2025-06-06,70.83331343967829,746
2025-06-07,72.44216411155914,744
2025-06-08,72.16665264555256,742
2025-06-09,72.10199022207267,743
2025-06-10,72.84821759299192,742
2025-06-11,73.30423168513514,740
2025-06-12,72.85775546955345,739
2025-06-13,72.70043556738544,742
2025-06-14,72.91706070850204,741
2025-06-15,73.80227806224627,739
2025-06-16,74.20348806621621,740
2025-06-17,74.5396863414305,741
2025-06-18,75.37261902291105,742
2025-06-19,76.96297444999999,740
2025-06-20,76.22759377432432,740
2025-06-21,74.56380600809716,741
2025-06-22,73.14045818378379,740
2025-06-23,74.20359212972973,740
2025-06-24,75.49842429824561,741
2025-06-25,74.88721836962365,744
2025-06-26,74.4398714845222,743
2025-06-27,75.58009414285715,742
2025-06-28,76.24500937516869,741
2025-06-29,76.96361191316147,737
2025-06-30,77.00358130499325,741
2025-07-01,78.37805360125262,479
2025-07-02,78.186825,478
2025-07-03,77.1175886964657,481
2025-07-04,76.74239042619543,481
2025-07-05,77.42167697089397,481
2025-07-06,78.54597383367984,481
2025-07-07,78.86297054469854,481
2025-07-08,79.19149420000001,480
2025-07-09,79.2667838079332,479
2025-07-10,79.45263574321503,479
2025-07-11,79.15429202301254,478
2025-07-12,78.78326331512605,476
2025-07-13,79.01755450840336,476
2025-07-14,79.65998683647798,477
2025-07-15,79.98439939166666,480
2025-07-16,79.38119330208333,480
2025-07-17,78.38153472765073,481
2025-07-18,77.98010771933473,481
2025-07-19,78.58229003950105,481
2025-07-20,79.41273782120582,481
2025-07-21,78.01060485862786,481
2025-07-22,77.04559890852391,481
2025-07-23,77.81909287733889,481
2025-07-24,79.08543266112267,481
2025-07-25,78.75581038541667,480
2025-07-26,78.27868308559499,479
2025-07-27,79.00946421174005,477
2025-07-28,80.56408807098121,479
2025-07-29,80.89961126834382,477
2025-07-30,80.12514985146443,478
2025-07-31,78.01172148837209,473
2025-08-01,76.94030426041667,384
2025-08-02,76.2380405235602,382
2025-08-03,76.81597205263158,380
2025-08-04,77.24587378067885,383
2025-08-05,78.25335145169713,383
2025-08-06,79.64257708115184,382
2025-08-07,80.83439362924281,383
2025-08-08,80.4564018616188,383
2025-08-09,79.65174547643979,382
2025-08-10,79.31266986125655,382
2025-08-11,80.05014552755905,381
2025-08-12,80.74215349081365,381
2025-08-13,80.77985103947368,380
2025-08-14,80.57929190813648,381
2025-08-15,79.36030342519685,381
2025-08-16,79.04838685224274,379
2025-08-17,79.60795852645504,378
2025-08-18,78.74705423218997,379
2025-08-19,78.39012177690289,381
2025-08-20,78.71217202099737,381
2025-08-21,78.47704311811023,381
2025-08-22,78.17157120472442,381
2025-08-23,77.87364393175854,381
2025-08-24,77.13778476115486,381
2025-08-25,75.38715505774277,381
2025-08-26,73.13536291842105,380
2025-08-27,73.0159903236842,380
2025-08-28,74.16135911052632,380
2025-08-29,74.10573215526315,380
2025-08-30,74.10361696031747,378
2025-08-31,74.60014696031746,378
2025-09-01,74.60559570661157,242
2025-09-02,74.38040413636364,242
2025-09-03,74.33998884297522,242
2025-09-04,73.18071707468879,241
2025-09-05,71.47283290833334,240
2025-09-06,70.59635329831933,238
2025-09-07,70.43423759243699,238
2025-09-08,70.96482373109244,238
2025-09-09,70.7010523697479,238
2025-09-10,71.31820671008404,238
2025-09-11,72.0670726512605,238
2025-09-12,71.08637850840337,238
2025-09-13,70.61373997478991,238
2025-09-14,71.74669119327731,238
2025-09-15,73.20483095378152,238
2025-09-16,72.7736477605042,238
2025-09-17,71.60620679497907,239
2025-09-18,70.95573809623431,239
2025-09-19,70.63299904832714,269
2025-09-20,70.24416353183521,267
2025-09-21,69.56257805617977,267
2025-09-22,69.61367847211896,269
2025-09-23,69.42040752788104,269
2025-09-24,69.57849872490706,269
2025-09-25,69.54655181040891,269
2025-09-26,69.6778981189591,269
2025-09-27,68.42860906319703,269
2025-09-28,68.5908612007435,269
2025-09-29,68.30718207434944,269
2025-09-30,67.81402343122676,269
2025-10-01,63.10531109756098,41
2025-10-02,63.76634151219512,41
2025-10-03,66.35553563414635,41
2025-10-04,64.43516256097561,41
2025-10-05,63.40203253658537,41
2025-10-06,61.02977643902438,41
2025-10-07,59.462601634146345,41
2025-10-08,58.20921704878049,41
2025-10-09,58.033862902439026,41
2025-10-10,58.2256186097561,41
2025-10-11,57.56148375609756,41
2025-10-12,56.4726626097561,41
2025-10-13,57.26826173170732,41
2025-10-14,58.108956317073165,41
2025-10-15,56.03872834146341,41
2025-10-16,53.87303742857142,42
2025-10-17,55.771329333333334,42
2025-10-18,55.90248014285714,42
2025-10-19,53.890872952380946,42
2025-10-20,53.13681304761905,42
2025-10-21,50.560618738095236,42
2025-10-22,49.50083871428571,42
2025-10-23,49.152575071428565,42
2025-10-24,48.77251985714286,42
2025-10-25,50.43859126190476,42
2025-10-26,50.80317461904762,42
2025-10-27,48.48174604761905,42
2025-10-28,45.49553580952381,42
2025-10-29,45.441369,42
2025-10-30,45.50489992857143,42
2025-10-31,48.07485621428572,42
