date,pct_respiratory,pm25,pm25_n_stations,no2,no2_n_stations,ozone,ozone_n_stations,temperature,temp_n_stations,humidity,humidity_n_stations
2022-11-25,24.57,9.303434531883523,2713,10.191998154205608,428,0.023637900937081662,747,46.22315775505857,939,60.97708298561151,417
2022-11-26,25.04,8.695693909850483,2274,10.45472981775701,428,0.024591833780160856,746,45.49987464042553,940,62.37620512709832,417
2022-11-27,26.58,7.314592575209528,2267,9.6830761682243,428,0.025342375838926175,745,46.062307873673035,942,67.16778787529975,417
2022-11-28,23.83,6.640474364170913,2551,9.70059254524362,431,0.02684036484687084,751,44.05413653439154,945,67.733504569378,418
2022-11-29,23.26,7.557805046470846,2281,9.474146018561484,431,0.024625876329787234,752,42.748686306553914,946,68.27939985406698,418
2022-11-30,22.62,5.706256527704485,2274,9.6441263549884,431,0.025686774535809018,754,39.353025406743946,949,63.603418181818185,418
2022-12-01,21.81,5.733088662829559,2693,9.072246385514019,428,0.02579806568364611,746,39.691875156283004,947,58.56192884134615,416
2022-12-02,21.05,6.788724376583661,2289,9.96951995116279,430,0.023716127345844502,746,42.852763819238895,946,67.03576983373495,415
2022-12-03,22.52,6.618671609574,2277,8.570627072769954,426,0.02123479166666667,744,42.53786772823779,942,70.52948755932204,413
2022-12-04,24.46,7.372897848140901,2555,8.694303450236967,422,0.020274889784946234,744,41.547032843054076,943,69.61980081642511,414
2022-12-05,22.65,8.604932482378855,2270,10.881794719626168,428,0.020886600806451612,744,43.735789996825396,945,74.5244167125604,414
2022-12-06,22.17,9.05536059815951,2282,11.076659477751758,427,0.020074445047489824,737,44.729182663124334,941,79.22572676213592,412
2022-12-07,21.65,10.576929985390796,2738,10.559997864801865,429,0.01846461527967258,733,45.33575341754757,946,80.6193269589372,414
2022-12-08,21.06,9.498231018760908,2292,10.03485779350348,431,0.021310166892808683,737,44.304639693446084,946,76.7385331180723,415
2022-12-09,20.29,8.633152311072058,2276,10.171186812933025,433,0.021541020408163265,735,42.787698973516946,944,72.15125305569008,413
2022-12-10,21.96,8.585613617990653,2568,8.25806534883721,430,0.024378428180574552,731,42.977770606574765,943,73.56163095157385,413
2022-12-11,23.62,8.325168686369652,2267,6.554163164319249,426,0.024122886456908344,731,43.037593961783436,942,75.0160618907767,412
2022-12-12,21.66,7.400816600087797,2278,8.07439158041958,429,0.02338208665749656,727,40.79562451687764,948,77.87278633253013,415
2022-12-13,21.42,7.7678921139474655,2703,9.197017028037383,428,0.023067110650069153,723,39.026140650475185,947,75.05235646265061,415
2022-12-14,21.31,7.233967526477024,2285,10.27917270657277,426,0.022648189226519337,724,38.19029763991552,947,73.26844033574879,414
2022-12-15,20.59,6.097323139894086,2266,11.133384262295081,427,0.02234049245541838,729,37.119285752109704,948,72.78845536956521,414
2022-12-16,20.02,6.387889445919563,2561,10.358599855140188,428,0.024361475994513035,729,34.961698839153435,945,66.62232697820824,413
2022-12-17,21.56,7.045139507746791,2259,10.13215948711944,427,0.023211415637860083,729,32.90780080275716,943,63.419733320388346,412
2022-12-18,23.12,7.838901471213463,2258,9.895900065573771,427,0.023702547455295736,727,31.013438580063625,943,64.17993124939467,413
2022-12-19,21.15,8.660375455187802,2689,11.786345418224299,428,0.021725341192787795,721,31.5481231128692,948,66.01031662560386,414
2022-12-20,20.99,10.232294655157343,2288,12.366995719626168,428,0.019747119444444444,720,32.82928624421052,950,67.62747475180723,415
2022-12-21,20.77,11.733773819886611,2293,13.716584123543123,429,0.018931567081604428,723,31.584967238696112,951,69.40242152048192,415
2022-12-22,20.38,9.474490606767795,2571,11.610678971830987,426,0.02043361312849162,716,27.25012095899054,951,71.25561708192771,415
2022-12-23,20.22,6.99449678785172,2239,8.81768776555024,418,0.0247241313559322,708,22.435180596620906,947,66.34293946973365,413
2022-12-24,22.07,7.503695911091154,2227,9.025490326086956,414,0.024957576704545455,704,25.390512378061768,939,63.138392931707315,410
2022-12-25,23.47,7.22912107496136,2588,9.311791079326923,416,0.025284348011363634,704,31.01197116489362,940,61.994397363414635,410
2022-12-26,22.7,7.712678924350939,2234,12.090051173076924,416,0.022958486562942006,707,34.355619863974496,941,65.7894514136253,411
2022-12-27,20.47,8.947713647925033,2241,12.044394332541566,421,0.0251162993006993,715,37.886649049735446,945,68.4771508478261,414
2022-12-28,20.33,9.642365030672435,2543,11.629997636792453,424,0.027975567454798334,719,42.54777427157895,950,70.31552580769231,416
2022-12-29,19.7,9.46361835437527,2297,11.4699054608076,421,0.0264626560332871,721,45.136389800632905,948,73.22236210144928,414
2022-12-30,19.04,9.681892734586794,2287,11.32665429928741,421,0.02257205594405594,715,45.34745205801688,948,78.25622983170732,410
2022-12-31,20.27,9.362049381939304,2702,8.821433204761904,420,0.024190827489481065,713,46.682961161392406,948,84.41915788807785,411
2023-01-01,20.14,9.926951508112724,2342,6.723099286746988,415,0.024211161335187758,719,46.30275015940489,941,80.94860841542288,402
2023-01-02,19.96,9.783815358876117,2349,8.313829479318736,411,0.023335082402234638,716,45.08547147077577,941,82.9461347531172,401
2023-01-03,17.62,7.810183489312977,2620,9.483647477218225,417,0.022869153103448274,725,45.05666061864407,944,83.2406153880597,402
2023-01-04,17.05,6.219360451089278,2341,10.120273722222223,414,0.0261564958677686,726,44.215832397667015,943,77.34332554094293,403
2023-01-05,16.13,5.998152253610876,2354,10.123849503631961,413,0.026538070344827584,725,41.79931978964059,946,75.48938023631841,402
2023-01-06,15.34,7.573970228280625,2751,11.410077893719807,414,0.024938039835164835,728,40.87050964067439,949,75.27573926237623,404
2023-01-07,16.15,8.70438334393554,2358,9.704568603406326,411,0.026876174931129475,726,40.68205860232067,948,71.38751143920595,403
2023-01-08,16.81,9.343575355156183,2337,9.11325197815534,412,0.02622430982019364,723,40.330400057022175,947,69.4571308560794,403
2023-01-09,15.17,10.509650344537814,2618,10.696120836538462,416,0.026367266296809983,721,41.8314576969377,947,73.50905026799008,403
2023-01-10,14.67,11.010335230114846,2351,10.791666400954654,419,0.027547903765690378,717,43.91289362,950,73.6848788159204,402
2023-01-11,14.43,12.42932460109983,2364,11.04288695215311,418,0.02583681491712707,724,44.11046922560336,953,76.07657831188119,404
2023-01-12,13.88,9.137339097006853,2773,10.743642751196171,418,0.0270849122085048,729,42.94443058071278,954,73.35629157425743,404
2023-01-13,13.44,5.7554975757832345,2362,10.120173109263657,421,0.026167031724137934,725,40.214725293193716,955,70.41469754679802,406
2023-01-14,14.32,6.387588140631578,2375,8.42255791826923,416,0.02907619341563786,729,38.60705736649214,955,71.42596900000001,406
2023-01-15,15.05,6.729889170196672,2644,6.546705243961353,414,0.031852832647462276,729,40.89653455031447,954,73.83113167990075,403
2023-01-16,14.35,7.041902378987664,2351,8.668595871980676,414,0.028718987569060772,724,42.750407350472194,953,74.74450130445544,404
2023-01-17,13.89,7.886419220475786,2354,11.339206701923077,416,0.024834150684931507,730,43.04930188982162,953,77.13274414532019,406
2023-01-18,13.66,7.284367084548105,2744,9.838187925837321,418,0.024008522696011003,727,42.220237807570975,951,76.57395095320197,406
2023-01-19,13.38,5.95909931896916,2367,10.696577908653847,416,0.025197501369863016,730,40.1086063812038,947,74.62057628395063,405
2023-01-20,12.71,5.371933911553111,2363,9.132030580722892,415,0.026127467213114753,732,37.6822089947313,949,69.6079515049261,406
2023-01-21,13.98,6.938884816057294,2653,8.838623510948905,411,0.02583209849521204,731,35.797832646251315,947,70.54436029629629,405
2023-01-22,14.83,8.265722022024566,2361,8.526587932692307,416,0.028092593964334705,729,35.59064996304118,947,73.94868626419753,405
2023-01-23,14.01,7.178016183932347,2365,8.581821906698565,418,0.028305141289437584,729,36.113653185850055,947,68.6722563308642,405
2023-01-24,13.73,8.904806561850126,2789,11.05512962529833,419,0.026711700410396718,731,36.84951094426919,951,69.11329713546799,406
2023-01-25,13.78,8.08559278424801,2387,10.862917928229665,418,0.02815118553888131,733,37.254993869198316,948,72.70989751980198,404
2023-01-26,13.6,6.31468930886076,2370,9.430383490521328,422,0.02806359455782313,735,36.89045867263158,950,65.57002348138958,403
2023-01-27,13.05,6.503646470211162,2652,11.815676021126762,426,0.027869473469387753,735,37.502911818086226,951,63.51485056683169,404
2023-01-28,13.91,7.228792642228738,2387,9.587979367924529,424,0.03045035704514364,731,38.392016829652995,951,66.64944110421835,403
2023-01-29,15.18,7.34098722231579,2375,7.151798021479714,419,0.029174626886145406,729,34.226868060063225,949,74.10460317955112,401
2023-01-30,14.09,7.002221611713666,2766,9.396127288732394,426,0.02490216802168022,738,29.585547069400633,951,70.30742093052109,403
2023-01-31,14.04,7.055577408579758,2401,10.446786678403756,426,0.02512331848852901,741,28.847606050473185,951,63.07476622332506,403
2023-02-01,13.87,9.128145539108495,2378,12.080284263403264,429,0.02479974089068826,741,31.497126335805085,944,60.66778815189873,395
2023-02-02,13.69,10.176039299394398,2642,13.509371855477855,429,0.026213666218034993,743,33.813903074388946,941,61.87670040712468,393
2023-02-03,13.11,7.056144086827615,2361,11.001954302325583,430,0.02909040348525469,746,32.764059952229296,942,54.90633807106599,394
2023-02-04,14.07,7.51150082382763,2367,10.33412110046729,428,0.03211075978407558,741,36.2701971581741,942,56.31515037055838,394
2023-02-05,15.15,7.787181315431436,2793,9.447514558962265,424,0.03161730997304582,742,42.86626371549894,942,64.75929825888325,394
2023-02-06,13.96,8.770678739075095,2357,9.93721682201405,427,0.031823971849865955,746,43.32997858474576,944,65.99086516120906,397
2023-02-07,13.82,8.356346387083159,2369,10.761820745920746,429,0.02906777376171352,747,43.048926897245764,944,63.55465903266332,398
2023-02-08,13.69,10.442705575471697,2650,12.479332918604651,430,0.028535211436170212,752,43.262229185185184,945,65.433907325,400
2023-02-09,13.47,9.022899946644435,2399,11.476634960739029,433,0.03141879415670651,753,43.00231498521647,947,63.5237995875,400
2023-02-10,13.06,6.293776770191507,2402,9.474981853828305,431,0.03183368841544607,751,40.842391381856544,948,58.0442485436409,401
2023-02-11,13.95,6.458262217594255,2785,9.119516195804197,429,0.030120262666666668,750,39.11772756599789,947,58.118527456359104,401
2023-02-12,15.16,7.921782274247492,2392,10.585456859813085,428,0.03295012955465587,741,41.082409803174606,945,59.61562328428927,401
2023-02-13,13.84,6.9841006428869425,2397,10.769048226107225,429,0.03543072229639519,749,43.33486064631579,950,59.07096007462686,402
2023-02-14,13.64,7.067800524467688,2677,8.789151577102803,428,0.0355950509383378,746,43.495704405491026,947,62.675274595,400
2023-02-15,13.64,6.3828411614238405,2416,8.318106284382285,429,0.03217266844919786,748,42.387016644514766,948,60.368099602499996,400
2023-02-16,13.46,7.163415564710779,2403,10.819384965197216,431,0.029547223262032088,748,38.688228922995776,948,61.963787492499996,400
2023-02-17,13.01,5.515539400993613,2818,9.676753112643677,435,0.03111635552596538,751,36.495893059071726,948,57.00747155,400
2023-02-18,14.09,6.507289987126246,2408,9.973019789351852,432,0.032702583444592793,749,37.90157751216931,945,51.8684674,400
2023-02-19,14.91,7.379644189883915,2412,9.297882009280743,431,0.033536809906291834,747,44.28915295343915,945,56.466337245000005,400
2023-02-20,13.88,8.238302270825551,2677,10.916494928074245,431,0.030811477911646585,747,48.4241272173913,943,61.286163374999994,400
2023-02-21,13.91,7.4452329075,2400,8.586900434579439,428,0.03315900401069519,748,46.463902748945145,948,64.73048108521303,399
2023-02-22,13.9,6.793662249373433,2394,6.562199430260048,423,0.03254053989361702,752,40.333198383720934,946,69.03574679949875,399
2023-02-23,13.41,6.712913801441442,2775,6.939107572429906,428,0.0323210625,752,37.648237316348194,942,72.1313515525,400
2023-02-24,12.79,6.063796997926172,2411,6.736755840375587,426,0.032649829590488774,757,36.190417508492565,942,69.65505903258145,399
2023-02-25,13.87,7.922832961124897,2418,7.595368552693209,427,0.03038358201058201,756,38.167575149522804,943,72.7298308459596,396
2023-02-26,14.96,9.893982594154643,2703,7.481827009411765,425,0.03264092734478203,757,42.893880625,944,74.0463267979798,396
2023-02-27,13.65,8.362040103491273,2406,8.019110509345795,428,0.03461635177865612,759,44.75766330517423,947,70.35645704534005,397
2023-02-28,13.41,7.354038021285475,2396,7.843282317016317,429,0.029964241622574956,1134,44.906009753164554,948,69.30803909476309,401
2023-03-01,13.26,9.037734836318052,2792,8.22778261627907,430,0.033981321799307955,1156,44.659719482866045,963,67.18314290953545,409
2023-03-02,13.01,8.071696536371237,2392,8.359037176334107,431,0.03162970872947277,1157,43.97327317080745,966,68.23515447201946,411
2023-03-03,12.64,7.947438848914858,2396,8.696856004651163,430,0.03382406724137931,1160,43.066142626943005,965,68.97170291727494,411
2023-03-04,13.52,7.09686658424015,2665,7.422236792540793,429,0.03599955497835498,1155,43.13582884599376,961,67.98732116829268,410
2023-03-05,14.34,7.411095890290039,2379,6.936738628504673,428,0.03846203726169844,1154,45.38693221145833,960,66.01872119756098,410
