date,humidity,humidity_n_stations
2024-12-17,68.2986674534005,397
2024-12-18,65.75130880856423,397
2024-12-19,63.61852210632912,395
2024-12-20,65.75100190404041,396
2024-12-21,61.996974295165394,393
2024-12-22,62.50311609113923,395
2024-12-23,66.64208338227849,395
2024-12-24,74.4355137020202,396
2024-12-25,75.93189792405063,395
2024-12-26,75.77507258838384,396
2024-12-27,76.90349057468354,395
2024-12-28,79.95045728101266,395
2024-12-29,79.27165386868687,396
2024-12-30,71.31335400252526,396
2024-12-31,70.92471927594937,395
2025-01-01,66.82930725876011,371
2025-01-02,63.24718658333334,372
2025-01-03,63.87104377688172,372
2025-01-04,63.274054217741934,372
2025-01-05,63.07757300806451,372
2025-01-06,68.68984833870968,372
2025-01-07,61.85610283333333,372
2025-01-08,56.75527404864865,370
2025-01-09,58.53695030997305,371
2025-01-10,60.14041588471849,373
2025-01-11,62.95950372117962,373
2025-01-12,60.9184011689008,373
2025-01-13,58.17305090591398,372
2025-01-14,54.937503102150544,372
2025-01-15,55.33202388948787,371
2025-01-16,59.224638500000005,372
2025-01-17,62.59910794638069,373
2025-01-18,66.54947307774799,373
2025-01-19,64.92903478284182,373
2025-01-20,52.186871627345845,373
2025-01-21,45.89059411260054,373
2025-01-22,47.86337083827494,371
2025-01-23,49.935728975871314,373
2025-01-24,49.629503684491986,374
2025-01-25,57.821925131016044,374
2025-01-26,63.42898104545455,374
2025-01-27,60.15889268449198,374
2025-01-28,58.720217240641716,374
2025-01-29,61.67471651621622,370
2025-01-30,63.47713808355795,371
2025-01-31,69.60189092204301,372
2025-02-01,66.084625688,375
2025-02-02,64.60879810187667,373
2025-02-03,64.13204345212766,376
2025-02-04,63.2949747612732,377
2025-02-05,65.90744944444444,378
2025-02-06,72.70758710846562,378
2025-02-07,63.870931999999996,377
2025-02-08,66.38677954255319,376
2025-02-09,63.377687421750664,377
2025-02-10,61.140016469496025,377
2025-02-11,65.30109104533334,375
2025-02-12,71.51903144414894,376
2025-02-13,74.06085417333334,375
2025-02-14,66.63855773333333,375
2025-02-15,71.77314248395722,374
2025-02-16,69.8398310802139,374
2025-02-17,63.1691843458445,373
2025-02-18,61.97543485866667,375
2025-02-19,62.502705538666675,375
2025-02-20,63.81573433421751,377
2025-02-21,58.07761461904762,378
2025-02-22,55.377885682666665,375
2025-02-23,55.40228568533334,375
2025-02-24,55.96173913297873,376
2025-02-25,54.938851736000004,375
2025-02-26,54.800994201058195,378
2025-02-27,51.2864079469496,377
2025-02-28,45.93603606349206,378
2025-03-01,50.45992890957447,376
2025-03-02,51.644422957219255,374
2025-03-03,56.216537064,375
2025-03-04,62.75942049735449,378
2025-03-05,69.39245214550265,378
2025-03-06,66.7973937480315,381
2025-03-07,61.48234520472441,381
2025-03-08,58.068601076517155,379
2025-03-09,49.993060738786276,379
2025-03-10,45.755132760526315,380
2025-03-11,49.00895623157894,380
2025-03-12,55.74083865789474,380
2025-03-13,62.29890309210526,380
2025-03-14,65.1623475171504,379
2025-03-15,67.19716521485411,377
2025-03-16,60.71528037665783,377
2025-03-17,56.438860997347476,377
2025-03-18,54.32656134564643,379
2025-03-19,51.41716056613757,378
2025-03-20,53.003998733509235,379
2025-03-21,48.76738236243386,378
2025-03-22,52.1438395,370
2025-03-23,55.181476306451614,372
2025-03-24,56.43950286772487,378
2025-03-25,52.34685032804232,378
2025-03-26,52.21981893915344,378
2025-03-27,50.70095484432718,379
2025-03-28,56.03297258575198,379
2025-03-29,64.42244519312169,378
2025-03-30,68.769434448,375
2025-03-31,69.91257488594165,377
2025-04-01,64.035309048,375
2025-04-02,61.469154177718835,377
2025-04-03,67.69676455408971,379
2025-04-04,63.93877416622691,379
2025-04-05,59.70150266490765,379
2025-04-06,53.8420719762533,379
2025-04-07,54.539204823219,379
2025-04-08,48.51941629551452,379
2025-04-09,45.96035033068783,378
2025-04-10,49.903691401055404,379
2025-04-11,51.29381786243386,378
2025-04-12,51.020945238095244,378
2025-04-13,48.51476757671958,378
2025-04-14,46.207313452380944,378
2025-04-15,47.61690731299735,377
2025-04-16,47.00866433597884,378
2025-04-17,55.77253473015873,378
2025-04-18,58.096808976190474,378
2025-04-19,58.35330761904762,378
2025-04-20,53.116801735449734,378
2025-04-21,52.84140875661376,378
2025-04-22,52.40403103174604,378
2025-04-23,51.761043782493374,377
2025-04-24,58.15656175066313,377
2025-04-25,62.567082938829785,376
2025-04-26,64.32286677659575,376
2025-04-27,57.619576896000005,375
2025-04-28,56.058960611702126,376
2025-04-29,57.23954371276596,376
2025-04-30,59.81034693066667,375
2025-05-01,59.11809853926702,382
2025-05-02,59.00258381201044,383
2025-05-03,60.02644226631854,383
2025-05-04,63.61165598694517,383
2025-05-05,68.09360121354167,384
2025-05-06,68.52002580678851,383
2025-05-07,63.13787919060052,383
2025-05-08,58.26281030208333,384
2025-05-09,53.12671886979167,384
2025-05-10,45.127217789062506,384
2025-05-11,43.71882397135417,384
2025-05-12,50.66037733854167,384
2025-05-13,60.21021670496083,383
2025-05-14,62.62584907552084,384
2025-05-15,60.13234955584416,385
2025-05-16,57.755696913838115,383
2025-05-17,58.44037968766405,381
2025-05-18,60.610791468586385,382
2025-05-19,58.121607026178005,382
2025-05-20,54.232980316622694,379
2025-05-21,54.44533065445027,382
2025-05-22,54.741481308093995,383
2025-05-23,53.94233380729167,384
2025-05-24,55.910042640625,384
2025-05-25,57.9072081171875,384
2025-05-26,57.24224094010416,384
2025-05-27,57.496144937336815,383
2025-05-28,61.53195811458334,384
2025-05-29,61.399175575520836,384
2025-05-30,55.808879348958335,384
2025-05-31,52.34582010677084,384
2025-06-01,49.51549412328767,365
2025-06-02,53.32040773424657,365
2025-06-03,56.276790153005464,366
2025-06-04,58.50093605177111,367
2025-06-05,61.64805726575343,365
2025-06-06,61.12439491780822,365
2025-06-07,57.941678493112946,363
2025-06-08,58.02539083149172,362
2025-06-09,56.00938637292818,362
2025-06-10,54.62183108888889,360
2025-06-11,53.1187699,360
2025-06-12,53.80987129329609,358
2025-06-13,54.26492900554017,361
2025-06-14,55.44551583844011,359
2025-06-15,52.483505435754196,358
2025-06-16,52.41062462849162,358
2025-06-17,54.402444272980496,359
2025-06-18,55.02224626815643,358
2025-06-19,51.999771,358
2025-06-20,48.17888048459384,357
2025-06-21,50.44553577437326,359
2025-06-22,54.0268648575419,358
2025-06-23,53.42336291876751,357
2025-06-24,53.83019605849582,359
2025-06-25,54.787294933333335,360
2025-06-26,53.39979024233983,359
2025-06-27,52.67424680392156,357
2025-06-28,53.06996954061624,357
2025-06-29,51.83558779661017,354
2025-06-30,52.56110731197772,359
2025-07-01,55.7367979879518,249
2025-07-02,56.742731341365456,249
2025-07-03,57.73237795983936,249
2025-07-04,55.93733265060241,249
2025-07-05,53.285600008,250
2025-07-06,53.898455296,250
2025-07-07,56.53015561693548,248
2025-07-08,54.196931610441766,249
2025-07-09,54.0406981686747,249
2025-07-10,54.131668181451616,248
2025-07-11,56.811780882591094,247
2025-07-12,59.99935374693878,245
2025-07-13,58.71503650406504,246
2025-07-14,57.59153393927126,247
2025-07-15,57.78512931325301,249
2025-07-16,60.132309666666664,249
2025-07-17,59.5713261,250
2025-07-18,57.917875187251,251
2025-07-19,60.2902974,250
2025-07-20,59.296234836000004,250
2025-07-21,57.77095344223108,251
2025-07-22,57.76457120318725,251
2025-07-23,56.898249064000005,250
2025-07-24,54.89362276494024,251
2025-07-25,56.02569116465863,249
2025-07-26,55.23580659437751,249
2025-07-27,56.804332558232936,249
2025-07-28,55.38894774698795,249
2025-07-29,54.0229391659919,247
2025-07-30,53.60041912955465,247
2025-07-31,56.5552301352459,244
2025-08-01,56.660533696629216,178
2025-08-02,53.75515468539326,178
2025-08-03,52.1751647740113,177
2025-08-04,51.298119254237285,177
2025-08-05,52.42659992134831,178
2025-08-06,50.562146214689264,177
2025-08-07,48.62890684831461,178
2025-08-08,48.72080656179775,178
2025-08-09,51.39243267231638,177
2025-08-10,53.981550994350286,177
2025-08-11,55.065677954802254,177
2025-08-12,56.29520084180791,177
2025-08-13,57.547301937853106,177
2025-08-14,57.598437378531074,177
2025-08-15,56.78668446590909,176
2025-08-16,59.45785339772727,176
2025-08-17,58.54306346022727,176
2025-08-18,55.01256280113637,176
2025-08-19,54.001983573033705,178
2025-08-20,55.18916338764045,178
2025-08-21,54.05308745505618,178
2025-08-22,53.13777331460674,178
2025-08-23,56.288014977528086,178
2025-08-24,58.94191562921348,178
2025-08-25,61.82358952247191,178
2025-08-26,63.97346976836158,177
2025-08-27,63.32880547457627,177
2025-08-28,59.97183332768362,177
2025-08-29,59.048981728813565,177
2025-08-30,55.684082261363635,176
2025-08-31,54.585182022727274,176
2025-09-01,52.09858895,140
2025-09-02,53.924913342857145,140
2025-09-03,53.12357107857143,140
2025-09-04,56.100528302158274,139
2025-09-05,58.20874805035971,139
2025-09-06,58.32370525362319,138
2025-09-07,54.523580913043475,138
2025-09-08,47.813143340579714,138
2025-09-09,51.702287536231886,138
2025-09-10,56.13392665942029,138
2025-09-11,55.9957931884058,138
2025-09-12,57.55343780434782,138
2025-09-13,59.92681549275362,138
2025-09-14,58.639673898550726,138
2025-09-15,53.99320286956522,138
2025-09-16,52.52275210869565,138
2025-09-17,57.89175919424461,139
2025-09-18,63.869343640287774,139
2025-09-19,61.413800048484845,165
2025-09-20,61.66450712195122,164
2025-09-21,64.75754571341463,164
2025-09-22,64.85461114545456,165
2025-09-23,63.86135202424243,165
2025-09-24,64.0201553030303,165
2025-09-25,62.641848612121215,165
2025-09-26,60.99981533333334,165
2025-09-27,63.45628789696969,165
2025-09-28,64.34391414545455,165
2025-09-29,63.66025802424243,165
2025-09-30,62.42268212727272,165
2025-10-01,57.15766042857143,28
2025-10-02,52.72991078571429,28
2025-10-03,56.552529750000005,28
2025-10-04,66.26815478571429,28
2025-10-05,62.77961310714285,28
2025-10-06,67.43691071428572,28
2025-10-07,65.08070988888889,27
2025-10-08,60.149208370370374,27
2025-10-09,51.858495035714284,28
2025-10-10,68.54330364285714,28
2025-10-11,69.8308035,28
2025-10-12,67.83854164285715,28
2025-10-13,67.08685953571428,28
2025-10-14,67.62248960714285,28
2025-10-15,75.28660717857143,28
2025-10-16,71.26607320689655,29
2025-10-17,67.01997131034483,29
2025-10-18,64.23635055172414,29
2025-10-19,61.81106317241379,29
2025-10-20,59.00384189655172,29
2025-10-21,59.67109789655173,29
2025-10-22,61.75683134482758,29
2025-10-23,65.05416662068966,29
2025-10-24,65.59295972413794,29
2025-10-25,60.908189655172414,29
2025-10-26,62.65531606896552,29
2025-10-27,63.622844827586206,29
2025-10-28,63.61968393103448,29
2025-10-29,65.19583331034482,29
2025-10-30,70.08452017241379,29
2025-10-31,64.98299810344828,29
